hsa-let-7b,FGD6,ENSG00000180263
hsa-let-7c,FGD6,ENSG00000180263
hsa-let-7d,FGD6,ENSG00000180263
hsa-let-7e,FGD6,ENSG00000180263
hsa-let-7g,FGD6,ENSG00000180263
hsa-let-7i,FGD6,ENSG00000180263
hsa-let-7b,FGFR1,ENSG00000077782
hsa-let-7c,FGFR1,ENSG00000077782
hsa-let-7d,FGFR1,ENSG00000077782
hsa-let-7e,FGFR1,ENSG00000077782
hsa-let-7g,FGFR1,ENSG00000077782
hsa-let-7i,FGFR1,ENSG00000077782
hsa-let-7b,FIGNL2,ENSG00000261308
hsa-let-7c,FIGNL2,ENSG00000261308
hsa-let-7d,FIGNL2,ENSG00000261308
hsa-let-7e,FIGNL2,ENSG00000261308
hsa-let-7g,FIGNL2,ENSG00000261308
hsa-let-7i,FIGNL2,ENSG00000261308
hsa-let-7b,FKBP3,ENSG00000100442
hsa-let-7c,FKBP3,ENSG00000100442
hsa-let-7d,FKBP3,ENSG00000100442
hsa-let-7e,FKBP3,ENSG00000100442
hsa-let-7g,FKBP3,ENSG00000100442
hsa-let-7i,FKBP3,ENSG00000100442
hsa-let-7b,FKRP,ENSG00000181027
hsa-let-7c,FKRP,ENSG00000181027
hsa-let-7d,FKRP,ENSG00000181027
hsa-let-7e,FKRP,ENSG00000181027
hsa-let-7g,FKRP,ENSG00000181027
hsa-let-7i,FKRP,ENSG00000181027
hsa-let-7b,FKTN,ENSG00000106692
hsa-let-7c,FKTN,ENSG00000106692
hsa-let-7d,FKTN,ENSG00000106692
hsa-let-7e,FKTN,ENSG00000106692
hsa-let-7g,FKTN,ENSG00000106692
hsa-let-7i,FKTN,ENSG00000106692
hsa-let-7b,FMO2,ENSG00000094963
hsa-let-7c,FMO2,ENSG00000094963
hsa-let-7d,FMO2,ENSG00000094963
hsa-let-7e,FMO2,ENSG00000094963
hsa-let-7g,FMO2,ENSG00000094963
hsa-let-7i,FMO2,ENSG00000094963
hsa-let-7b,FNDC3A,ENSG00000102531
hsa-let-7c,FNDC3A,ENSG00000102531
hsa-let-7d,FNDC3A,ENSG00000102531
hsa-let-7e,FNDC3A,ENSG00000102531
hsa-let-7g,FNDC3A,ENSG00000102531
hsa-let-7i,FNDC3A,ENSG00000102531
hsa-let-7b,FNDC3B,ENSG00000075420
hsa-let-7c,FNDC3B,ENSG00000075420
hsa-let-7d,FNDC3B,ENSG00000075420
hsa-let-7e,FNDC3B,ENSG00000075420
hsa-let-7g,FNDC3B,ENSG00000075420
hsa-let-7i,FNDC3B,ENSG00000075420
hsa-let-7b,FNIP1,ENSG00000217128
hsa-let-7c,FNIP1,ENSG00000217128
hsa-let-7d,FNIP1,ENSG00000217128
hsa-let-7e,FNIP1,ENSG00000217128
hsa-let-7g,FNIP1,ENSG00000217128
hsa-let-7i,FNIP1,ENSG00000217128
hsa-let-7b,FOXP1,ENSG00000114861
hsa-let-7c,FOXP1,ENSG00000114861
hsa-let-7d,FOXP1,ENSG00000114861
hsa-let-7e,FOXP1,ENSG00000114861
hsa-let-7g,FOXP1,ENSG00000114861
hsa-let-7i,FOXP1,ENSG00000114861
hsa-let-7b,FRAT2,ENSG00000181274
hsa-let-7c,FRAT2,ENSG00000181274
hsa-let-7d,FRAT2,ENSG00000181274
hsa-let-7e,FRAT2,ENSG00000181274
hsa-let-7g,FRAT2,ENSG00000181274
hsa-let-7i,FRAT2,ENSG00000181274
hsa-let-7b,FREM2,ENSG00000150893
hsa-let-7c,FREM2,ENSG00000150893
hsa-let-7d,FREM2,ENSG00000150893
hsa-let-7e,FREM2,ENSG00000150893
hsa-let-7g,FREM2,ENSG00000150893
hsa-let-7i,FREM2,ENSG00000150893
hsa-let-7b,FXN,ENSG00000165060
hsa-let-7c,FXN,ENSG00000165060
hsa-let-7d,FXN,ENSG00000165060
hsa-let-7e,FXN,ENSG00000165060
hsa-let-7g,FXN,ENSG00000165060
hsa-let-7i,FXN,ENSG00000165060
hsa-let-7b,FXYD5,ENSG00000089327
hsa-let-7c,FXYD5,ENSG00000089327
hsa-let-7d,FXYD5,ENSG00000089327
hsa-let-7e,FXYD5,ENSG00000089327
hsa-let-7g,FXYD5,ENSG00000089327
hsa-let-7i,FXYD5,ENSG00000089327
hsa-let-7b,FZD3,ENSG00000104290
hsa-let-7c,FZD3,ENSG00000104290
hsa-let-7d,FZD3,ENSG00000104290
hsa-let-7e,FZD3,ENSG00000104290
hsa-let-7g,FZD3,ENSG00000104290
hsa-let-7i,FZD3,ENSG00000104290
hsa-let-7b,FZD5,ENSG00000163251
hsa-let-7c,FZD5,ENSG00000163251
hsa-let-7d,FZD5,ENSG00000163251
hsa-let-7e,FZD5,ENSG00000163251
hsa-let-7g,FZD5,ENSG00000163251
hsa-let-7i,FZD5,ENSG00000163251
hsa-let-7b,GALNT10,ENSG00000164574
hsa-let-7c,GALNT10,ENSG00000164574
hsa-let-7d,GALNT10,ENSG00000164574
hsa-let-7e,GALNT10,ENSG00000164574
hsa-let-7g,GALNT10,ENSG00000164574
hsa-let-7i,GALNT10,ENSG00000164574
hsa-let-7b,GALNT12,ENSG00000119514
hsa-let-7c,GALNT12,ENSG00000119514
hsa-let-7d,GALNT12,ENSG00000119514
hsa-let-7e,GALNT12,ENSG00000119514
hsa-let-7g,GALNT12,ENSG00000119514
hsa-let-7i,GALNT12,ENSG00000119514
hsa-let-7b,GALNT1,ENSG00000141429
hsa-let-7c,GALNT1,ENSG00000141429
hsa-let-7d,GALNT1,ENSG00000141429
hsa-let-7e,GALNT1,ENSG00000141429
hsa-let-7g,GALNT1,ENSG00000141429
hsa-let-7i,GALNT1,ENSG00000141429
hsa-let-7b,GALNT13,ENSG00000144278
hsa-let-7c,GALNT13,ENSG00000144278
hsa-let-7d,GALNT13,ENSG00000144278
hsa-let-7e,GALNT13,ENSG00000144278
hsa-let-7g,GALNT13,ENSG00000144278
hsa-let-7i,GALNT13,ENSG00000144278
hsa-let-7b,GALNT2,ENSG00000143641
hsa-let-7c,GALNT2,ENSG00000143641
hsa-let-7d,GALNT2,ENSG00000143641
hsa-let-7e,GALNT2,ENSG00000143641
hsa-let-7g,GALNT2,ENSG00000143641
hsa-let-7i,GALNT2,ENSG00000143641
hsa-let-7b,GALNT4,ENSG00000257594
hsa-let-7c,GALNT4,ENSG00000257594
hsa-let-7d,GALNT4,ENSG00000257594
hsa-let-7e,GALNT4,ENSG00000257594
hsa-let-7g,GALNT4,ENSG00000257594
hsa-let-7i,GALNT4,ENSG00000257594
hsa-let-7b,GAN,ENSG00000261609
hsa-let-7c,GAN,ENSG00000261609
hsa-let-7d,GAN,ENSG00000261609
hsa-let-7e,GAN,ENSG00000261609
hsa-let-7g,GAN,ENSG00000261609
hsa-let-7i,GAN,ENSG00000261609
hsa-let-7b,GANAB,ENSG00000089597
hsa-let-7c,GANAB,ENSG00000089597
hsa-let-7d,GANAB,ENSG00000089597
hsa-let-7e,GANAB,ENSG00000089597
hsa-let-7g,GANAB,ENSG00000089597
hsa-let-7i,GANAB,ENSG00000089597
hsa-let-7b,GATM,ENSG00000171766
hsa-let-7c,GATM,ENSG00000171766
hsa-let-7d,GATM,ENSG00000171766
hsa-let-7e,GATM,ENSG00000171766
hsa-let-7g,GATM,ENSG00000171766
hsa-let-7i,GATM,ENSG00000171766
hsa-let-7b,GDAP1,ENSG00000104381
hsa-let-7c,GDAP1,ENSG00000104381
hsa-let-7d,GDAP1,ENSG00000104381
hsa-let-7e,GDAP1,ENSG00000104381
hsa-let-7g,GDAP1,ENSG00000104381
hsa-let-7i,GDAP1,ENSG00000104381
hsa-let-7b,GEMIN7,ENSG00000142252
hsa-let-7c,GEMIN7,ENSG00000142252
hsa-let-7d,GEMIN7,ENSG00000142252
hsa-let-7e,GEMIN7,ENSG00000142252
hsa-let-7g,GEMIN7,ENSG00000142252
hsa-let-7i,GEMIN7,ENSG00000142252
hsa-let-7b,GFOD1,ENSG00000145990
hsa-let-7c,GFOD1,ENSG00000145990
hsa-let-7d,GFOD1,ENSG00000145990
hsa-let-7e,GFOD1,ENSG00000145990
hsa-let-7g,GFOD1,ENSG00000145990
hsa-let-7i,GFOD1,ENSG00000145990
hsa-let-7b,GGA2,ENSG00000103365
hsa-let-7c,GGA2,ENSG00000103365
hsa-let-7d,GGA2,ENSG00000103365
hsa-let-7e,GGA2,ENSG00000103365
hsa-let-7g,GGA2,ENSG00000103365
hsa-let-7i,GGA2,ENSG00000103365
hsa-let-7b,GGCX,ENSG00000115486
hsa-let-7c,GGCX,ENSG00000115486
hsa-let-7d,GGCX,ENSG00000115486
hsa-let-7e,GGCX,ENSG00000115486
hsa-let-7g,GGCX,ENSG00000115486
hsa-let-7i,GGCX,ENSG00000115486
hsa-let-7b,GHR,ENSG00000112964
hsa-let-7c,GHR,ENSG00000112964
hsa-let-7d,GHR,ENSG00000112964
hsa-let-7e,GHR,ENSG00000112964
hsa-let-7g,GHR,ENSG00000112964
hsa-let-7i,GHR,ENSG00000112964
hsa-let-7b,GHRHR,ENSG00000106128
hsa-let-7c,GHRHR,ENSG00000106128
hsa-let-7d,GHRHR,ENSG00000106128
hsa-let-7e,GHRHR,ENSG00000106128
hsa-let-7g,GHRHR,ENSG00000106128
hsa-let-7i,GHRHR,ENSG00000106128
hsa-let-7b,GIPC1,ENSG00000123159
hsa-let-7c,GIPC1,ENSG00000123159
hsa-let-7d,GIPC1,ENSG00000123159
hsa-let-7e,GIPC1,ENSG00000123159
hsa-let-7g,GIPC1,ENSG00000123159
hsa-let-7i,GIPC1,ENSG00000123159
hsa-let-7b,GJB4,ENSG00000189433
hsa-let-7c,GJB4,ENSG00000189433
hsa-let-7d,GJB4,ENSG00000189433
hsa-let-7e,GJB4,ENSG00000189433
hsa-let-7g,GJB4,ENSG00000189433
hsa-let-7i,GJB4,ENSG00000189433
hsa-let-7b,GK5,ENSG00000175066
hsa-let-7c,GK5,ENSG00000175066
hsa-let-7d,GK5,ENSG00000175066
hsa-let-7e,GK5,ENSG00000175066
hsa-let-7g,GK5,ENSG00000175066
hsa-let-7i,GK5,ENSG00000175066
hsa-let-7b,GLB1,ENSG00000170266
hsa-let-7c,GLB1,ENSG00000170266
hsa-let-7d,GLB1,ENSG00000170266
hsa-let-7e,GLB1,ENSG00000170266
hsa-let-7g,GLB1,ENSG00000170266
hsa-let-7i,GLB1,ENSG00000170266
hsa-let-7b,GLO1,ENSG00000124767
hsa-let-7c,GLO1,ENSG00000124767
hsa-let-7d,GLO1,ENSG00000124767
hsa-let-7e,GLO1,ENSG00000124767
hsa-let-7g,GLO1,ENSG00000124767
hsa-let-7i,GLO1,ENSG00000124767
hsa-let-7b,GMPR2,ENSG00000100938;ENSG00000284752
hsa-let-7c,GMPR2,ENSG00000100938;ENSG00000284752
hsa-let-7d,GMPR2,ENSG00000100938;ENSG00000284752
hsa-let-7e,GMPR2,ENSG00000100938;ENSG00000284752
hsa-let-7g,GMPR2,ENSG00000100938;ENSG00000284752
hsa-let-7i,GMPR2,ENSG00000100938;ENSG00000284752
hsa-let-7b,GNG5,ENSG00000174021
hsa-let-7c,GNG5,ENSG00000174021
hsa-let-7d,GNG5,ENSG00000174021
hsa-let-7e,GNG5,ENSG00000174021
hsa-let-7g,GNG5,ENSG00000174021
hsa-let-7i,GNG5,ENSG00000174021
hsa-let-7b,GNPTAB,ENSG00000111670
hsa-let-7c,GNPTAB,ENSG00000111670
hsa-let-7d,GNPTAB,ENSG00000111670
hsa-let-7e,GNPTAB,ENSG00000111670
hsa-let-7g,GNPTAB,ENSG00000111670
hsa-let-7i,GNPTAB,ENSG00000111670
hsa-let-7b,GOLGA4,ENSG00000144674
hsa-let-7c,GOLGA4,ENSG00000144674
hsa-let-7d,GOLGA4,ENSG00000144674
hsa-let-7e,GOLGA4,ENSG00000144674
hsa-let-7g,GOLGA4,ENSG00000144674
hsa-let-7i,GOLGA4,ENSG00000144674
hsa-let-7b,GOLGA6C,ENSG00000167195
hsa-let-7c,GOLGA6C,ENSG00000167195
hsa-let-7d,GOLGA6C,ENSG00000167195
hsa-let-7e,GOLGA6C,ENSG00000167195
hsa-let-7g,GOLGA6C,ENSG00000167195
hsa-let-7i,GOLGA6C,ENSG00000167195
hsa-let-7b,GOLGA6L9,ENSG00000197978;ENSG00000274320
hsa-let-7c,GOLGA6L9,ENSG00000197978;ENSG00000274320
hsa-let-7d,GOLGA6L9,ENSG00000197978;ENSG00000274320
hsa-let-7e,GOLGA6L9,ENSG00000197978;ENSG00000274320
hsa-let-7g,GOLGA6L9,ENSG00000197978;ENSG00000274320
hsa-let-7i,GOLGA6L9,ENSG00000197978;ENSG00000274320
hsa-let-7b,GOLT1B,ENSG00000111711
hsa-let-7c,GOLT1B,ENSG00000111711
hsa-let-7d,GOLT1B,ENSG00000111711
hsa-let-7e,GOLT1B,ENSG00000111711
hsa-let-7g,GOLT1B,ENSG00000111711
hsa-let-7i,GOLT1B,ENSG00000111711
hsa-let-7b,GPATCH3,ENSG00000198746
hsa-let-7c,GPATCH3,ENSG00000198746
hsa-let-7d,GPATCH3,ENSG00000198746
hsa-let-7e,GPATCH3,ENSG00000198746
hsa-let-7g,GPATCH3,ENSG00000198746
hsa-let-7i,GPATCH3,ENSG00000198746
hsa-let-7b,GPCPD1,ENSG00000125772
hsa-let-7c,GPCPD1,ENSG00000125772
hsa-let-7d,GPCPD1,ENSG00000125772
hsa-let-7e,GPCPD1,ENSG00000125772
hsa-let-7g,GPCPD1,ENSG00000125772
hsa-let-7i,GPCPD1,ENSG00000125772
hsa-let-7b,GPR137,ENSG00000173264
hsa-let-7c,GPR137,ENSG00000173264
hsa-let-7d,GPR137,ENSG00000173264
hsa-let-7e,GPR137,ENSG00000173264
hsa-let-7g,GPR137,ENSG00000173264
hsa-let-7i,GPR137,ENSG00000173264
hsa-let-7b,GPR155,ENSG00000163328
hsa-let-7c,GPR155,ENSG00000163328
hsa-let-7d,GPR155,ENSG00000163328
hsa-let-7e,GPR155,ENSG00000163328
hsa-let-7g,GPR155,ENSG00000163328
hsa-let-7i,GPR155,ENSG00000163328
hsa-let-7b,GPX3,ENSG00000211445
hsa-let-7c,GPX3,ENSG00000211445
hsa-let-7d,GPX3,ENSG00000211445
hsa-let-7e,GPX3,ENSG00000211445
hsa-let-7g,GPX3,ENSG00000211445
hsa-let-7i,GPX3,ENSG00000211445
hsa-let-7b,GPX8,ENSG00000164294
hsa-let-7c,GPX8,ENSG00000164294
hsa-let-7d,GPX8,ENSG00000164294
hsa-let-7e,GPX8,ENSG00000164294
hsa-let-7g,GPX8,ENSG00000164294
hsa-let-7i,GPX8,ENSG00000164294
hsa-let-7b,GREB1,ENSG00000196208
hsa-let-7c,GREB1,ENSG00000196208
hsa-let-7d,GREB1,ENSG00000196208
hsa-let-7e,GREB1,ENSG00000196208
hsa-let-7g,GREB1,ENSG00000196208
hsa-let-7i,GREB1,ENSG00000196208
hsa-let-7b,GRPEL2,ENSG00000164284
hsa-let-7c,GRPEL2,ENSG00000164284
hsa-let-7d,GRPEL2,ENSG00000164284
hsa-let-7e,GRPEL2,ENSG00000164284
hsa-let-7g,GRPEL2,ENSG00000164284
hsa-let-7i,GRPEL2,ENSG00000164284
hsa-let-7b,GSPT1,ENSG00000103342
hsa-let-7c,GSPT1,ENSG00000103342
hsa-let-7d,GSPT1,ENSG00000103342
hsa-let-7e,GSPT1,ENSG00000103342
hsa-let-7g,GSPT1,ENSG00000103342
hsa-let-7i,GSPT1,ENSG00000103342
hsa-let-7b,GTF2I,ENSG00000263001
hsa-let-7c,GTF2I,ENSG00000263001
hsa-let-7d,GTF2I,ENSG00000263001
hsa-let-7e,GTF2I,ENSG00000263001
hsa-let-7g,GTF2I,ENSG00000263001
hsa-let-7i,GTF2I,ENSG00000263001
hsa-let-7b,GXYLT1,ENSG00000151233
hsa-let-7c,GXYLT1,ENSG00000151233
hsa-let-7d,GXYLT1,ENSG00000151233
hsa-let-7e,GXYLT1,ENSG00000151233
hsa-let-7g,GXYLT1,ENSG00000151233
hsa-let-7i,GXYLT1,ENSG00000151233
hsa-let-7b,H6PD,ENSG00000049239
hsa-let-7c,H6PD,ENSG00000049239
hsa-let-7d,H6PD,ENSG00000049239
hsa-let-7e,H6PD,ENSG00000049239
hsa-let-7g,H6PD,ENSG00000049239
hsa-let-7i,H6PD,ENSG00000049239
hsa-let-7b,HAND1,ENSG00000113196
hsa-let-7c,HAND1,ENSG00000113196
hsa-let-7d,HAND1,ENSG00000113196
hsa-let-7e,HAND1,ENSG00000113196
hsa-let-7g,HAND1,ENSG00000113196
hsa-let-7i,HAND1,ENSG00000113196
hsa-let-7b,HCFC2,ENSG00000111727
hsa-let-7c,HCFC2,ENSG00000111727
hsa-let-7d,HCFC2,ENSG00000111727
hsa-let-7e,HCFC2,ENSG00000111727
hsa-let-7g,HCFC2,ENSG00000111727
hsa-let-7i,HCFC2,ENSG00000111727
hsa-let-7b,HDAC2,ENSG00000196591
hsa-let-7c,HDAC2,ENSG00000196591
hsa-let-7d,HDAC2,ENSG00000196591
hsa-let-7e,HDAC2,ENSG00000196591
hsa-let-7g,HDAC2,ENSG00000196591
hsa-let-7i,HDAC2,ENSG00000196591
hsa-let-7b,HECTD2,ENSG00000165338
hsa-let-7c,HECTD2,ENSG00000165338
hsa-let-7d,HECTD2,ENSG00000165338
hsa-let-7e,HECTD2,ENSG00000165338
hsa-let-7g,HECTD2,ENSG00000165338
hsa-let-7i,HECTD2,ENSG00000165338
hsa-let-7b,HELZ,ENSG00000198265
hsa-let-7c,HELZ,ENSG00000198265
hsa-let-7d,HELZ,ENSG00000198265
hsa-let-7e,HELZ,ENSG00000198265
hsa-let-7g,HELZ,ENSG00000198265
hsa-let-7i,HELZ,ENSG00000198265
hsa-let-7b,HIC2,ENSG00000169635
hsa-let-7c,HIC2,ENSG00000169635
hsa-let-7d,HIC2,ENSG00000169635
hsa-let-7e,HIC2,ENSG00000169635
hsa-let-7g,HIC2,ENSG00000169635
hsa-let-7i,HIC2,ENSG00000169635
hsa-let-7b,HIF1AN,ENSG00000166135
hsa-let-7c,HIF1AN,ENSG00000166135
hsa-let-7d,HIF1AN,ENSG00000166135
hsa-let-7e,HIF1AN,ENSG00000166135
hsa-let-7g,HIF1AN,ENSG00000166135
hsa-let-7i,HIF1AN,ENSG00000166135
hsa-let-7b,HIPK2,ENSG00000064393
hsa-let-7c,HIPK2,ENSG00000064393
hsa-let-7d,HIPK2,ENSG00000064393
hsa-let-7e,HIPK2,ENSG00000064393
hsa-let-7g,HIPK2,ENSG00000064393
hsa-let-7i,HIPK2,ENSG00000064393
hsa-let-7b,HMGA1,ENSG00000137309
hsa-let-7c,HMGA1,ENSG00000137309
hsa-let-7d,HMGA1,ENSG00000137309
hsa-let-7e,HMGA1,ENSG00000137309
hsa-let-7g,HMGA1,ENSG00000137309
hsa-let-7i,HMGA1,ENSG00000137309
hsa-let-7b,HMGXB4,ENSG00000100281
hsa-let-7c,HMGXB4,ENSG00000100281
hsa-let-7d,HMGXB4,ENSG00000100281
hsa-let-7e,HMGXB4,ENSG00000100281
hsa-let-7g,HMGXB4,ENSG00000100281
hsa-let-7i,HMGXB4,ENSG00000100281
hsa-let-7b,HNRNPC,ENSG00000092199
hsa-let-7c,HNRNPC,ENSG00000092199
hsa-let-7d,HNRNPC,ENSG00000092199
hsa-let-7e,HNRNPC,ENSG00000092199
hsa-let-7g,HNRNPC,ENSG00000092199
hsa-let-7i,HNRNPC,ENSG00000092199
hsa-let-7b,HOXC11,ENSG00000123388
hsa-let-7c,HOXC11,ENSG00000123388
hsa-let-7d,HOXC11,ENSG00000123388
hsa-let-7e,HOXC11,ENSG00000123388
hsa-let-7g,HOXC11,ENSG00000123388
hsa-let-7i,HOXC11,ENSG00000123388
hsa-let-7b,HS2ST1,ENSG00000153936
hsa-let-7c,HS2ST1,ENSG00000153936
hsa-let-7d,HS2ST1,ENSG00000153936
hsa-let-7e,HS2ST1,ENSG00000153936
hsa-let-7g,HS2ST1,ENSG00000153936
hsa-let-7i,HS2ST1,ENSG00000153936
hsa-let-7b,IDH2,ENSG00000182054
hsa-let-7c,IDH2,ENSG00000182054
hsa-let-7d,IDH2,ENSG00000182054
hsa-let-7e,IDH2,ENSG00000182054
hsa-let-7g,IDH2,ENSG00000182054
hsa-let-7i,IDH2,ENSG00000182054
hsa-let-7b,IFT80,ENSG00000068885
hsa-let-7c,IFT80,ENSG00000068885
hsa-let-7d,IFT80,ENSG00000068885
hsa-let-7e,IFT80,ENSG00000068885
hsa-let-7g,IFT80,ENSG00000068885
hsa-let-7i,IFT80,ENSG00000068885
hsa-let-7b,IGDCC3,ENSG00000174498
hsa-let-7c,IGDCC3,ENSG00000174498
hsa-let-7d,IGDCC3,ENSG00000174498
hsa-let-7e,IGDCC3,ENSG00000174498
hsa-let-7g,IGDCC3,ENSG00000174498
hsa-let-7i,IGDCC3,ENSG00000174498
hsa-let-7b,IGF1R,ENSG00000140443
hsa-let-7c,IGF1R,ENSG00000140443
hsa-let-7d,IGF1R,ENSG00000140443
hsa-let-7e,IGF1R,ENSG00000140443
hsa-let-7g,IGF1R,ENSG00000140443
hsa-let-7i,IGF1R,ENSG00000140443
hsa-let-7b,IGF2BP1,ENSG00000159217
hsa-let-7c,IGF2BP1,ENSG00000159217
hsa-let-7d,IGF2BP1,ENSG00000159217
hsa-let-7e,IGF2BP1,ENSG00000159217
hsa-let-7g,IGF2BP1,ENSG00000159217
hsa-let-7i,IGF2BP1,ENSG00000159217
hsa-let-7b,IGSF1,ENSG00000147255
hsa-let-7c,IGSF1,ENSG00000147255
hsa-let-7d,IGSF1,ENSG00000147255
hsa-let-7e,IGSF1,ENSG00000147255
hsa-let-7g,IGSF1,ENSG00000147255
hsa-let-7i,IGSF1,ENSG00000147255
hsa-let-7b,IGSF3,ENSG00000143061
hsa-let-7c,IGSF3,ENSG00000143061
hsa-let-7d,IGSF3,ENSG00000143061
hsa-let-7e,IGSF3,ENSG00000143061
hsa-let-7g,IGSF3,ENSG00000143061
hsa-let-7i,IGSF3,ENSG00000143061
hsa-let-7b,IKZF2,ENSG00000030419
hsa-let-7c,IKZF2,ENSG00000030419
hsa-let-7d,IKZF2,ENSG00000030419
hsa-let-7e,IKZF2,ENSG00000030419
hsa-let-7g,IKZF2,ENSG00000030419
hsa-let-7i,IKZF2,ENSG00000030419
hsa-let-7b,IL6R,ENSG00000160712
hsa-let-7c,IL6R,ENSG00000160712
hsa-let-7d,IL6R,ENSG00000160712
hsa-let-7e,IL6R,ENSG00000160712
hsa-let-7g,IL6R,ENSG00000160712
hsa-let-7i,IL6R,ENSG00000160712
hsa-let-7b,INO80D,ENSG00000114933;ENSG00000283510
hsa-let-7c,INO80D,ENSG00000114933;ENSG00000283510
hsa-let-7d,INO80D,ENSG00000114933;ENSG00000283510
hsa-let-7e,INO80D,ENSG00000114933;ENSG00000283510
hsa-let-7g,INO80D,ENSG00000114933;ENSG00000283510
hsa-let-7i,INO80D,ENSG00000114933;ENSG00000283510
hsa-let-7b,INPP5A,ENSG00000068383
hsa-let-7c,INPP5A,ENSG00000068383
hsa-let-7d,INPP5A,ENSG00000068383
hsa-let-7e,INPP5A,ENSG00000068383
hsa-let-7g,INPP5A,ENSG00000068383
hsa-let-7i,INPP5A,ENSG00000068383
hsa-let-7b,INSR,ENSG00000171105
hsa-let-7c,INSR,ENSG00000171105
hsa-let-7d,INSR,ENSG00000171105
hsa-let-7e,INSR,ENSG00000171105
hsa-let-7g,INSR,ENSG00000171105
hsa-let-7i,INSR,ENSG00000171105
hsa-let-7b,INTS2,ENSG00000108506
hsa-let-7c,INTS2,ENSG00000108506
hsa-let-7d,INTS2,ENSG00000108506
hsa-let-7e,INTS2,ENSG00000108506
hsa-let-7g,INTS2,ENSG00000108506
hsa-let-7i,INTS2,ENSG00000108506
hsa-let-7b,IPO7,ENSG00000205339
hsa-let-7c,IPO7,ENSG00000205339
hsa-let-7d,IPO7,ENSG00000205339
hsa-let-7e,IPO7,ENSG00000205339
hsa-let-7g,IPO7,ENSG00000205339
hsa-let-7i,IPO7,ENSG00000205339
hsa-let-7b,IPO9,ENSG00000198700
hsa-let-7c,IPO9,ENSG00000198700
hsa-let-7d,IPO9,ENSG00000198700
hsa-let-7e,IPO9,ENSG00000198700
hsa-let-7g,IPO9,ENSG00000198700
hsa-let-7i,IPO9,ENSG00000198700
hsa-let-7b,IQCC,ENSG00000160051
hsa-let-7c,IQCC,ENSG00000160051
hsa-let-7d,IQCC,ENSG00000160051
hsa-let-7e,IQCC,ENSG00000160051
hsa-let-7g,IQCC,ENSG00000160051
hsa-let-7i,IQCC,ENSG00000160051
hsa-let-7b,IRGQ,ENSG00000167378
hsa-let-7c,IRGQ,ENSG00000167378
hsa-let-7d,IRGQ,ENSG00000167378
hsa-let-7e,IRGQ,ENSG00000167378
hsa-let-7g,IRGQ,ENSG00000167378
hsa-let-7i,IRGQ,ENSG00000167378
hsa-let-7b,IRS2,ENSG00000185950
hsa-let-7c,IRS2,ENSG00000185950
hsa-let-7d,IRS2,ENSG00000185950
hsa-let-7e,IRS2,ENSG00000185950
hsa-let-7g,IRS2,ENSG00000185950
hsa-let-7i,IRS2,ENSG00000185950
hsa-let-7b,ISCA2,ENSG00000165898
hsa-let-7c,ISCA2,ENSG00000165898
hsa-let-7d,ISCA2,ENSG00000165898
hsa-let-7e,ISCA2,ENSG00000165898
hsa-let-7g,ISCA2,ENSG00000165898
hsa-let-7i,ISCA2,ENSG00000165898
hsa-let-7b,ITK,ENSG00000113263
hsa-let-7c,ITK,ENSG00000113263
hsa-let-7d,ITK,ENSG00000113263
hsa-let-7e,ITK,ENSG00000113263
hsa-let-7g,ITK,ENSG00000113263
hsa-let-7i,ITK,ENSG00000113263
hsa-let-7b,ITPKC,ENSG00000086544
hsa-let-7c,ITPKC,ENSG00000086544
hsa-let-7d,ITPKC,ENSG00000086544
hsa-let-7e,ITPKC,ENSG00000086544
hsa-let-7g,ITPKC,ENSG00000086544
hsa-let-7i,ITPKC,ENSG00000086544
hsa-let-7b,JMJD6,ENSG00000070495
hsa-let-7c,JMJD6,ENSG00000070495
hsa-let-7d,JMJD6,ENSG00000070495
hsa-let-7e,JMJD6,ENSG00000070495
hsa-let-7g,JMJD6,ENSG00000070495
hsa-let-7i,JMJD6,ENSG00000070495
hsa-let-7b,JOSD1,ENSG00000100221
hsa-let-7c,JOSD1,ENSG00000100221
hsa-let-7d,JOSD1,ENSG00000100221
hsa-let-7e,JOSD1,ENSG00000100221
hsa-let-7g,JOSD1,ENSG00000100221
hsa-let-7i,JOSD1,ENSG00000100221
hsa-let-7b,KATNAL1,ENSG00000102781
hsa-let-7c,KATNAL1,ENSG00000102781
hsa-let-7d,KATNAL1,ENSG00000102781
hsa-let-7e,KATNAL1,ENSG00000102781
hsa-let-7g,KATNAL1,ENSG00000102781
hsa-let-7i,KATNAL1,ENSG00000102781
hsa-let-7b,KCMF1,ENSG00000176407
hsa-let-7c,KCMF1,ENSG00000176407
hsa-let-7d,KCMF1,ENSG00000176407
hsa-let-7e,KCMF1,ENSG00000176407
hsa-let-7g,KCMF1,ENSG00000176407
hsa-let-7i,KCMF1,ENSG00000176407
hsa-let-7b,KCNAB3,ENSG00000170049
hsa-let-7c,KCNAB3,ENSG00000170049
hsa-let-7d,KCNAB3,ENSG00000170049
hsa-let-7e,KCNAB3,ENSG00000170049
hsa-let-7g,KCNAB3,ENSG00000170049
hsa-let-7i,KCNAB3,ENSG00000170049
hsa-let-7b,KCNC1,ENSG00000129159
hsa-let-7c,KCNC1,ENSG00000129159
hsa-let-7d,KCNC1,ENSG00000129159
hsa-let-7e,KCNC1,ENSG00000129159
hsa-let-7g,KCNC1,ENSG00000129159
